"","484","醒","醒","xǐng","wake up",""
"","485","幸福","幸福","xìng fú","happy; blessed; fortunate",""
"","486","性别","性別","xìng bié","gender; sex; sexual distinction",""
"","487","性格","性格","xìng gé","nature; personality; temperament",""
"","488","修理","修理","xiū lǐ","to repair; perform maintenance; to overhaul",""
"","489","许多","許多","xǔ duō","many; a lot; much",""
"","490","学期","學期","xué qī","semester; school term",""
"","491","压力","壓力","yā lì","pressure; stress",""
"","492","呀","呀","ya","ah; oh; (used for 啊 after words ending with a, e, i, o, or ü)",""
"","493","牙膏","牙膏","yá gāo","toothpaste",""
"","494","亚洲","亞洲","yà zhōu","Asia",""
"","495","严格","嚴格","yáng é","strict; stringent; tight",""
"","496","严重","嚴重","yán zhòng","grave; serious; critical",""
"","497","研究","研究","yán jiū","to study; to research",""
"","498","盐","鹽","yán","salt",""
"","499","眼镜","眼鏡","yǎn jìng","glasses; spectacles",""
"","500","演出","演出","yǎn chū","to act (in a play); to perform; to put on a show; performance",""
"","501","演员","演員","yǎn yuán","actor or actress; performer",""
"","502","阳光","陽光","yáng guāng","sunshine; sunlight",""
"","503","养成","養成","yǎng chéng","cultivate; acquire; to form",""
"","504","样子","樣子","yàng zi","manner; air; appearance; looks",""
"","505","邀请","邀請","yāo qǐng","to invite",""
"","506","要是","要是","yào shi","if; suppose; in case",""
"","507","钥匙","鑰匙","yào shi","key",""
"","508","也许","也許","yě xǔ","perhaps; probably; maybe",""
"","509","叶子","葉子","yè zi","leaves",""
"","510","页","頁","yè","page; leaf (Kangxi radical 181)",""
"","511","一切","一切","yí qiè","all; every; everything",""
"","512","以","以","yǐ","to use; according to; so as to; for; by",""
"","513","以为","以爲","yǐ wéi","think (mistakenly); consider (that); believe",""
"","514","艺术","藝術","yì shù","art",""
"","515","意见","意見","yì jiàn","opinion; view; suggestion; complaint",""
"","516","因此","因此","yīn cǐ","therefore; thus; that is why; because of this",""
"","517","引起","引起","yǐn qǐ","give rise to; lead to; to cause; arouse",""
"","518","印象","印象","yìn xiàng","impression",""
"","519","赢","贏","yíng","to win; to beat; to profit",""
"","520","应聘","應聘","yìng pìn","accept a job offer; to apply for a job",""
"","521","永远","永遠","yǒng yuǎn","forever; eternal; always",""
"","522","勇敢","勇敢","yǒng gǎn","brave; courageous",""
"","523","优点","優點","yōu diǎn","merit; good point; a strength; a benefit",""
"","524","优秀","優秀","yōu xiù","outstanding; excellent",""
"","525","幽默","幽默","yōu mò","humorous",""
"","526","尤其","尤其","yóu qí","especially; particularly",""
"","527","由","由","yóu","follow; from; by; through",""
"","528","由于","由于","yóu yú","due to; owing to; as a result of; thanks to",""
"","529","邮局","郵局","yóu jú","post office",""
"","530","友好","友好","yǒu hǎo","friendly (relations); close friends",""
"","531","友谊","友誼","yǒu yì","friendship; companionship",""
"","532","有趣","有趣","yǒu qù","interesting; fascinating; amusing",""
"","533","于是","于是","yú shì","as a result; thus; therefore",""
"","534","愉快","愉快","yú kuài","happy; cheerful; delightful",""
"","535","与","與","yǔ","(formal) and; to give; together with; participate; final particle expressing doubt or surprise",""
"","536","羽毛球","羽毛球","yǔ máo qiú","badminton",""
"","537","语法","語法","yǔ fǎ","grammar",""
"","538","语言","語言","yǔ yán","language",""
"","539","预习","預習","yù xí","(of students) prepare a lesson before class; preview",""
"","540","原来","原來","yuán lái","original; former; as it turns out",""
"","541","原谅","原諒","yuán liàng","to excuse; forgive; to pardon",""
"","542","原因","原因","yuán yīn","cause; reason",""
"","543","约会","約會","yuē huì","appointment; engagement; date",""
"","544","阅读","閱讀","yuè dú","read; reading",""
"","545","云","雲","yún","cloud; Yunnan province | say; speak",""
"","546","允许","允許","yǔn xǔ","to permit; allow",""
"","547","杂志","雜志","zá zhì","magazine",""
"","548","咱们","咱們","zán men","we (including the listener); us; our",""
"","549","暂时","暫時","zàn shí","temporary; transient; for the moment",""
"","550","脏","髒","zāng","filthy; dirty",""
"","551","责任","責任","zé rèn","responsibility; blame; duty",""
"","552","增加","增加","zēng jiā","to increase; to raise; add",""
"","553","占线","占線","zhàn xiàn","the (phone) line is busy",""
"","554","招聘","招聘","zhāo pìn","recruitment; take job applications for a job",""
"","555","照","照","zhào","to shine; illuminate; according to",""
"","556","真正","真正","zhēn zhèng","genuine; real; true",""
"","557","整理","整理","zhěng lǐ","put in order; arrange; straighten up; to tidy; to pack (luggage)",""
"","558","正常","正常","zhèng cháng","normal; regular; ordinary",""
"","559","正好","正好","zhèng hǎo","just (in time); just right; just enough; happen to; by chance",""
"","560","正确","正確","zhèng què","correct; proper",""
"","561","正式","正式","zhèng shì","formal; official",""
"","562","证明","證明","zhèng míng","proof; testify; confirm; certificate",""
"","563","之","之","zhī","(literary equivalent to 的); (pronoun); of",""
"","564","支持","支持","zhī chí","sustain; hold out; | support; stand by (e.g. international support)",""
"","565","知识","知識","zhī shi","knowledge; intellectual",""
"","566","直接","直接","zhí jiē","direct; immediate",""
"","567","值得","值得","zhí de","be worth; deserve",""
"","568","职业","職業","zhí yè","profession; occupation",""
"","569","植物","植物","zhí wù","plant; botanical; vegetation",""
"","570","只好","只好","zhǐ hǎo","have to; be forced to",""
"","571","只要","只要","zhǐ yào","so long as; if only; provided that",""
"","572","指","指","zhǐ","finger; to point (at, to, out); refer to",""
"","573","至少","至少","zhì shǎo","at least; (to say the) least",""
"","574","质量","質量","zhì liàng","quality; mass (physics)",""
"","575","重","重","zhòng","heavy; serious; important",""
"","576","重点","重點","zhòng diǎn","emphasis; main point",""
"","577","重视","重視","zhòng shì","to value; take seriously",""
"","578","周围","周圍","zhōu wéi","surroundings; vicinity; environment",""
"","579","主意","主意","zhǔ yi","plan; idea; decision",""
"","580","祝贺","祝賀","zhù hè","congratulate",""
"","581","著名","著名","zhù míng","famous; well-known; celebration",""
"","582","专门","專門","zhuān mén","specialized",""
"","583","专业","專業","zhuān yè","profession; specialized field of study; major",""
"","584","转","轉","zhuǎn | zhuàn","to turn; to change; pass on | revolve; rotate",""
"","585","赚","賺","zhuàn","earn; make a profit",""
"","586","准确","准確","zhǔn què","accurate; precise",""
"","587","准时","准時","zhǔn shí","punctually; on time",""
"","588","仔细","仔細","zǐ xì","careful; attentive; cautious",""
"","589","自然","自然","zì rán","nature; natural",""
"","590","自信","自信","zì xìn","self-confidence",""
"","591","总结","總結","zǒng jié","summarize; conclude",""
"","592","租","租","zū","to rent",""
"","593","最好","最好","zuì hǎo","the best; had better ...; it would be best",""
"","594","尊重","尊重","zūn zhòng","esteem; to respect; to value; to honor",""
"","595","左右","左右","zuǒ yòu","about; approximate; around | left and right",""
"","596","作家","作家","zuò jiā","author; writer",""
"","597","作用","作用","zuò yòng","action; activity; effect",""
"","598","作者","作者","zuò zhě","author; writer",""
"","599","座","座","zuò","(mw for mountains, bridges, tall buildings, etc.); | seat; base; stand; constellation",""
"","600","座位","座位","zuò wèi","seat; place",""
